Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
4334.899,49.25068,-122.895609,11.493,35.099998,4.599998,281.765167,0,0.141999,0
4341.626,49.25068,-122.895614,11.513,35.099998,4.599998,275.481598,0,0.068462,0
4348.336,49.250679,-122.895612,11.507,35.099998,4.599998,170.205429,0,0.013649,0
4355.092,49.250679,-122.895614,11.517,35.099998,4.599998,290.606262,0,0.013993,0
4361.822,49.250678,-122.895602,12.776,35.099998,4.599998,103.125679,0,0.11427,0
4368.539,49.250679,-122.895609,11.503,35.099998,4.599998,288.195343,0,0.055156,0
4374.749,49.25068,-122.895593,11.605,35.099998,2,85.992538,0,0.603476,0
4380.812,49.250682,-122.89555,12.809,35.099998,2,83.148308,0,0.151284,0
4381.353,49.250682,-122.895538,13.642,35.099998,2,89.16481,0,0.443587,0
4381.918,49.250682,-122.895528,13.85,35.099998,2,90.506462,0,0.607133,0
4383.034,49.250682,-122.895512,14.384,35.099998,2,88.177017,0,0.740454,0
4383.572,49.250683,-122.895505,14.708,35.099998,2,85.819435,0,0.76864,0
4384.133,49.250685,-122.895499,15.078,35.099998,2,83.38308,0,0.768689,0
4384.732,49.250686,-122.895493,15.479,35.099998,2,80.303108,0,0.773274,0
4387.208,49.250695,-122.895474,16.094,35.099998,2,67.417519,0,0.706169,0
4389.512,49.250697,-122.895459,16.995001,35.099998,2,72.091476,0,0.580749,0
4393.393,49.250704,-122.895446,16.355,35.099998,2,57.928452,0,0.396701,0
4395.293,49.250707,-122.895445,15.991,35.099998,2,47.603004,0,0.279599,0
4399.618,49.250708,-122.895444,14.604,35.099998,2,49.532051,0,0.087754,0
4403.412,49.250697,-122.895442,13.534,35.099998,2,167.882278,0,0.209566,0
4405.838,49.250695,-122.895439,12.53,35.099998,2,146.456161,0,0.110308,0
4412.67,49.250665,-122.895443,25.238001,35.099998,2,183.635284,0,0.446591,0
4413.692,49.250692,-122.895437,16.219,35.099998,2,99.370331,0,0.043103,0
4414.453,49.250693,-122.895436,15.033,35.099998,2,78.285446,0,0.05764,0
4415.257,49.250693,-122.895434,14.364,35.099998,2,83.133064,0,0.091737,0
4418.853,49.250697,-122.895427,11.768,35.099998,2,50.486443,0,0.17446,0
4422.972,49.250693,-122.895435,11.526,35.099998,2,234.561859,0,0.077809,0
4423.753,49.250693,-122.895435,11.276,35.099998,2,233.261124,0,0.070456,0
4424.413,49.250693,-122.895434,11.048,35.099998,2,215.450623,0,0.029194,0
4426.112,49.250692,-122.895428,11.028,35.099998,2,121.441727,0,0.190937,0
4429.253,49.250693,-122.89542,11.063,35.099998,2,85.11203,0,0.169517,0
4431.268,49.250696,-122.895415,11.356,35.099998,2,62.806732,0,0.198988,0
4437.494,49.25069,-122.895405,11.426,35.099998,2,120.543533,0,0.147847,0
4442.393,49.250689,-122.895401,11.385,35.099998,2,115.951691,0,0.080763,0
4443.354,49.250689,-122.8954,11.381,35.099998,2,108.425308,0,0.074579,0
4447.394,49.250694,-122.895372,11.375,35.099998,2,75.332352,0,0.471113,0
4448.433,49.250698,-122.895361,11.622,35.099998,2,68.448135,0,0.579443,0
4449.935,49.250707,-122.895344,12.447,35.099998,2,58.134426,0,0.80859,0
4456.172,49.250672,-122.895402,14.151,35.099998,2,225.767914,0,0.6787,0
4462.902,49.250658,-122.895416,11.961,35.099998,2,217.479889,0,0.355514,0
4469.102,49.250661,-122.895427,16.555,35.099998,2,272.688019,0,0.142058,0
4475.334,49.250671,-122.895426,13.56,35.099998,2,347.206604,0,0.130579,0
4481.546,49.250667,-122.895446,14.621,35.099998,2,259.97702,0,0.196385,0
4487.744,49.250669,-122.895458,15.887,35.099998,2,298.255981,0,0.28493,0
4494.012,49.250701,-122.895527,25.764,35.099998,2,306.107422,0,0.63406,0
4494.873,49.250694,-122.895477,27.113001,35.099998,4.099998,83.036285,0,0.581487,0
4495.653,49.250691,-122.895457,26.188999,35.099998,4.099998,92.60051,0,0.868654,0
4496.273,49.250689,-122.895446,25.072001,35.099998,4.099998,95.014938,0,0.939803,0
4497.012,49.250688,-122.895439,24.308001,35.099998,4.099998,96.74881,0,0.88118,0
4497.871,49.250687,-122.895436,23.584999,35.099998,4.099998,98.356285,0,0.730723,0
4498.412,49.250687,-122.895436,22.85,35.099998,4.099998,99.89267,0,0.593436,0
4501.044,49.250687,-122.895435,17.577,35.099998,2,99.795143,0,0.264482,0
4502.831,49.250687,-122.89544,16.580999,35.099998,2,114.786469,0,0.066027,0
4503.39,49.250687,-122.895442,15.448,35.099998,2,126.150375,0,0.018814,0
4504.911,49.250687,-122.895443,14.177,35.099998,2,303.014801,0,0.020144,0
4505.571,49.250688,-122.895443,14.079,35.099998,2,318.872986,0,0.036079,0
4506.592,49.250688,-122.895443,13.463,35.099998,2,335.230194,0,0.050949,0
4507.192,49.250689,-122.895443,13.556,35.099998,2,343.214508,0,0.049142,0
4508.312,49.250689,-122.895436,13.762,35.099998,2,73.789818,0,0.203194,0
4509.011,49.250689,-122.895432,13.992,35.099998,2,83.941963,0,0.248944,0
4509.691,49.250689,-122.895429,14.092,35.099998,2,88.537178,0,0.269939,0
4510.452,49.250688,-122.895426,14.326,35.099998,2,92.432129,0,0.279304,0
4513.998,49.250687,-122.895417,15.829,35.099998,2,100.719017,0,0.199199,0
4520.208,49.250695,-122.895389,17.405001,35.099998,2,71.925568,0,0.318881,0
4526.391,49.250704,-122.895374,16.73,35.099998,2,55.283356,0,0.251468,0
4531.513,49.250704,-122.895352,28.798,35.099998,2,80.773926,0,0.28359,0
4532.346237,49.250702,-122.895365,29.143999,35.099998,2,149.774933,0,0.305316,0
4533.473,49.25071,-122.895324,26.849001,35.099998,2,150.60463,0,0.317669,0
4534.232,49.250709,-122.895321,25.414,35.099998,2,149.594894,0,0.315289,0
4534.772,49.250709,-122.895319,24.309,35.099998,2,147.051315,0,0.305491,0
4535.773,49.250709,-122.895317,23.436001,35.099998,2,141.035477,0,0.265435,0
4536.98,49.25071,-122.895315,22.136,35.099998,2,123.563904,0,0.175785,0
4538.232,49.250713,-122.895312,15.672,35.099998,2,69.833786,0,0.153888,0
4538.771,49.250715,-122.895311,15.861,35.099998,2,53.730824,0,0.174775,0
4540.014,49.250718,-122.895287,15.721,35.099998,2,72.782761,0,0.621649,0
4541.111,49.250721,-122.895278,15.702,35.099998,2,71.380981,0,0.632637,0
4542.151,49.250724,-122.89527,15.729,35.099998,2,66.083473,0,0.635349,0
4543.011,49.250727,-122.895267,15.776,35.099998,2,60.930538,0,0.577343,0
4544.365,49.250733,-122.895259,16.052999,35.099998,2,50.722614,0,0.60322,0
4545.347656,49.250746,-122.895232,16.114,35.099998,2,53.45998,0,1.257803,0
4546.213,49.250754,-122.895204,15.431,35.099998,2,68.273872,0,1.494533,0
4547.151,49.250759,-122.895188,14.98,35.099998,2,74.898247,0,1.006557,0
4547.912,49.25076,-122.895181,14.591,35.099998,2,108.359016,0,0.861099,0
4549.111,49.250755,-122.895179,13.958,35.099998,2,155.679291,0,0.622854,0
4549.992,49.250751,-122.895182,12.886,35.099998,2,183.180389,0,0.616977,0
4550.799,49.250749,-122.895188,12.842,35.099998,2,174.795166,0,0.335081,0
4551.353087,49.250748,-122.89519,12.749,35.099998,2,154.980545,0,0.219785,0
4552.345799,49.250747,-122.895191,12.657,35.099998,2,139.105057,0,0.173558,0
4553.271,49.250746,-122.89519,12.551,35.099998,2,153.884445,0,0.647812,0
4553.931,49.250742,-122.895188,12.478,35.099998,2,165.701508,0,0.692783,0
4555.054,49.250736,-122.895189,12.46,35.099998,2,196.426193,0,0.710643,0
4556.132,49.250731,-122.895194,12.59,35.099998,2,209.339401,0,0.712427,0
4556.751,49.250731,-122.895198,12.671,35.099998,2,215.409897,0,0.589682,0
4557.347693,49.250733,-122.895203,12.605,35.099998,2,217.100266,0,0.548033,0
4558.348224,49.250731,-122.895212,12.568,35.099998,2,215.923843,0,0.240475,0
4559.347069,49.25073,-122.895219,12.561,35.099998,2,215.379929,0,0.201766,0
4560.332,49.250727,-122.895224,12.631,35.099998,2,183.726379,0,0.014047,0
4560.912,49.250725,-122.895228,12.754,35.099998,2,192.905975,0,0.00109,0
4561.851,49.25072,-122.895234,13.024,35.099998,2,271.633484,0,0.385684,0
4562.552,49.250718,-122.895243,13.441,35.099998,2,244.947617,0,0.558528,0
4563.059,49.250715,-122.895249,13.688,35.099998,2,219.691132,0,0.648811,0
4564.173,49.250707,-122.895259,14.158,35.099998,2,211.303391,0,0.846576,0
4564.934,49.250699,-122.895265,14.502,35.099998,2,190.912415,0,0.909033,0
4565.913,49.25069,-122.895268,14.971,35.099998,2,169.977295,0,0.950903,0
4566.854,49.250683,-122.895266,15.487,35.099998,2,164.081696,0,0.594016,0
4567.912,49.250678,-122.895263,16.107,35.099998,2,161.374496,0,0.464372,0
4568.852,49.250673,-122.895262,16.777,35.099998,2,182.554764,0,0.681691,0
4569.891,49.250666,-122.895266,17.648001,35.099998,2,187.390411,0,0.762549,0
4570.952,49.25066,-122.895274,18.402,35.099998,2,198.230103,0,0.709024,0
4571.911,49.250655,-122.895283,19.055,35.099998,2,203.694656,0,0.703167,0
4573.193,49.250648,-122.895295,20.080999,35.099998,2,217.451843,0,0.620112,0
4574.252,49.250645,-122.895307,21.004999,35.099998,2,229.249634,0,0.607792,0
4575.344541,49.250642,-122.895319,22.26,35.099998,2,236.473145,0,0.626498,0
4576.105,49.25064,-122.89533,23.400999,35.099998,2,243.317886,0,0.624883,0
4577.233,49.250649,-122.895382,23.538,35.099998,2,279.299072,0,1.746056,0
4577.812,49.250658,-122.895422,22.938,35.099998,2,289.28653,0,1.992752,0
4579.052,49.25067,-122.895468,22.107,35.099998,2,313.677338,0,2.058903,0
4579.832,49.250683,-122.895493,20.931,35.099998,2,319.99881,0,2.077895,0
4582.332,49.250718,-122.895532,15.602,35.099998,2,23.025215,0,1.988279,0
4588.992,49.250783,-122.895465,13.793,35.099998,2,28.033091,0,1.671194,0
4593.233,49.250738,-122.895475,13.742,35.099998,2,180.419098,0,0.724291,0
4594.051,49.250719,-122.895484,13.712,35.099998,2,188.92334,0,1.12962,0
4595.185,49.250708,-122.895489,13.78,35.099998,2,191.356277,0,1.12478,0
4597.154,49.250703,-122.895492,13.822,35.099998,2,193.897934,0,0.64542,0
4597.672,49.250705,-122.895491,13.855,35.099998,2,195.37471,0,0.466006,0
4598.632,49.250706,-122.895491,13.938,35.099998,2,193.931442,0,0.278626,0
4599.153,49.250707,-122.895489,14.022,35.099998,2,185.764694,0,0.168943,0
4601.372,49.25071,-122.895485,14.125,35.099998,2,90.727837,0,0.074351,0
4603.871,49.250711,-122.895479,14.113,35.099998,2,75.922325,0,0.136807,0
4604.732,49.250711,-122.895479,14.009,35.099998,2,69.723274,0,0.114339,0
4605.632,49.250712,-122.895479,14.017,35.099998,2,47.914696,0,0.101874,0
4606.152,49.250714,-122.895479,14.039,35.099998,2,34.17049,0,0.116329,0
4606.812,49.250715,-122.895479,14.01,35.099998,2,12.5961,0,0.145129,0
4607.563,49.250717,-122.895481,14.065,35.099998,2,355.760193,0,0.176031,0
4608.412,49.250718,-122.895488,13.976,35.099998,2,309.076752,0,0.255599,0
4608.972,49.250719,-122.895493,13.907,35.099998,2,299.299561,0,0.319277,0
4609.752,49.25072,-122.895496,13.843,35.099998,2,297.759705,0,0.332913,0
4610.633,49.250722,-122.895498,13.748,35.099998,2,305.786987,0,0.316739,0
4611.152,49.250723,-122.895499,13.749,35.099998,2,311.757904,0,0.31244,0
4611.753,49.250725,-122.8955,13.727,35.099998,2,317.812592,0,0.311529,0
4612.312,49.250727,-122.895501,13.702,35.099998,2,322.495239,0,0.317899,0
4612.851,49.250729,-122.895503,13.644,35.099998,2,324.642853,0,0.369071,0
4613.373,49.250732,-122.895506,13.751,35.099998,2,325.365021,0,0.436131,0
4613.913,49.250729,-122.895529,13.715,35.099998,2,280.85495,0,0.765346,0
4614.432,49.250727,-122.895547,13.602,35.099998,2,272.229889,0,1.060681,0
4615.591,49.250727,-122.895573,13.43,35.099998,2,272.287567,0,1.259079,0
4616.632,49.250732,-122.895589,13.345,35.099998,2,280.030243,0,1.230397,0
4617.631,49.25074,-122.895601,13.333,35.099998,2,291.129272,0,1.188065,0
4618.613,49.25075,-122.895612,13.356,35.099998,2,301.99527,0,1.206956,0
4619.131,49.250756,-122.895618,13.59,35.099998,2,306.110321,0,1.220291,0
4619.633,49.250761,-122.895626,13.962,35.099998,2,308.295593,0,1.286957,0
4620.753,49.25076,-122.895645,14.499,35.099998,4.599998,292.106445,0,1.178048,0
4621.712,49.250754,-122.895664,14.43,35.099998,4.599998,276.38327,0,1.195827,0
4622.251,49.250753,-122.895674,14.391,35.099998,4.599998,274.712433,0,1.211905,0
4622.772,49.250754,-122.895683,14.353,35.099998,4.599998,275.35321,0,1.234017,0
4623.331,49.250756,-122.895693,14.309,35.099998,4.599998,276.890564,0,1.232543,0
4623.853,49.250758,-122.895701,14.258,35.099998,4.599998,278.66275,0,1.231141,0
4624.412,49.25076,-122.89571,14.198,35.099998,4.599998,280.91391,0,1.220816,0
4625.032,49.250763,-122.895721,13.965,35.099998,4.599998,283.813934,0,1.267315,0
4626.031,49.250768,-122.89574,14.243,35.099998,4.599998,286.397095,0,1.323832,0
4627.193,49.250748,-122.895748,14.332,35.099998,4.599998,249.085037,0,1.069375,0
4628.292,49.250739,-122.895759,14.24,35.099998,4.599998,239.065155,0,1.066297,0
4629.373,49.250736,-122.895773,14.133,35.099998,4.599998,243.315475,0,1.043134,0
4630.453,49.250736,-122.89579,14.002,35.099998,4.599998,252.156158,0,1.045544,0
4631.551,49.250738,-122.895811,13.902,35.099998,4.599998,262.799713,0,1.130592,0
4632.653,49.25073,-122.895818,14.523,35.099998,4.599998,244.263184,0,0.954327,0
4633.751,49.250716,-122.895814,14.606,35.099998,4.599998,215.123993,0,0.903315,0
4634.853,49.250709,-122.895822,14.807,35.099998,4.599998,215.843124,0,0.900455,0
4635.952,49.250706,-122.895836,15.026,35.099998,4.599998,226.348816,0,0.879049,0
4636.852,49.250706,-122.89585,15.235,35.099998,4.599998,236.905579,0,0.885503,0
4638.193,49.250704,-122.89587,15.835,35.099998,4.599998,244.302689,0,0.914757,0
4639.171,49.250705,-122.89589,16.315001,35.099998,4.599998,251.411255,0,0.982688,0
4639.713,49.250704,-122.895899,16.535,35.099998,4.599998,252.519638,0,1.0021,0
4640.312,49.250703,-122.895908,16.868999,35.099998,4.599998,253.521805,0,1.013775,0
4641.133,49.250702,-122.89592,17.046,35.099998,4.599998,254.426468,0,1.013319,0
4641.652,49.250702,-122.895927,17.215,35.099998,4.599998,255.440918,0,1.012555,0
4642.513,49.250703,-122.895941,17.493999,35.099998,4.599998,257.299347,0,1.021536,0
4643.371,49.250702,-122.895954,17.625999,35.099998,4.599998,258.417938,0,1.027484,0
4644.343981,49.250702,-122.895967,17.989,35.099998,4.599998,259.238281,0,1.016192,0
4644.931,49.250705,-122.895963,17.594999,35.099998,4.599998,270.512207,0,0.724524,0
4645.953,49.250704,-122.895968,17.184999,35.099998,4.599998,276.144501,0,0.583772,0
4647.112,49.250704,-122.895978,16.73,35.099998,4.599998,271.063416,0,0.600592,0
4647.772,49.250703,-122.895981,16.507,35.099998,4.599998,268.552368,0,0.532315,0
4648.774,49.250702,-122.895986,16.297001,35.099998,4.599998,268.799713,0,0.384684,0
4649.332,49.250701,-122.89599,15.877,35.099998,4.599998,268.817566,0,0.347909,0
4650.034,49.250699,-122.895994,16.076,35.099998,4.599998,268.818573,0,0.287096,0
4651.093,49.250686,-122.896014,15.677,35.099998,4.599998,268.30838,0,0.26787,0
4652.173,49.250675,-122.89603,15.167,35.099998,4.599998,268.25058,0,0.212655,0
4653.272,49.250666,-122.896046,14.522,35.099998,4.599998,269.962555,0,0.024869,0
4654.115,49.250661,-122.896057,14.025,35.099998,4.599998,269.999207,0,0.005009,0
4654.832,49.250656,-122.896068,13.469,35.099998,4.599998,267.483521,0,0.003428,0
4655.351052,49.250655,-122.896075,13.087,35.099998,4.599998,259.173615,0,0.001876,0
4655.871,49.250654,-122.896083,12.993,35.099998,4.599998,245.542236,0,0.000855,0
4656.931,49.250666,-122.896092,12.473,35.099998,4.599998,359.969757,0,0.006487,0
4657.991,49.250681,-122.896093,11.754,35.099998,4.599998,0.0011,0,0.00801,0
4659.012,49.250689,-122.896093,11.129,35.099998,4.599998,0.177384,0,0.004005,0
4660.111,49.250695,-122.896093,10.423,35.099998,4.599998,0.145153,0,0.002551,0
4661.192,49.250698,-122.896092,9.662,35.099998,4.599998,0.239859,0,0.001415,0
4662.252,49.250701,-122.896089,9.11,35.099998,4.599998,0.000373,0,0.00075,0
4663.313,49.250708,-122.896083,9.195,39.199997,4.599998,0.077309,0,0.019937,0
4664.353,49.250716,-122.896076,9.211,39.199997,4.599998,349.21051,0,0.192039,0
4665.343375,49.25072,-122.896072,9.106,39.199997,4.599998,352.396576,0,0.136103,0
4666.343975,49.250723,-122.896069,9.034,39.199997,4.599998,355.53363,0,0.086907,0
4667.345109,49.250724,-122.896064,8.883,39.199997,4.599998,357.680725,0,0.064151,0
4668.343459,49.250724,-122.896059,8.643,39.199997,4.599998,359.044098,0,0.049181,0
4669.349283,49.250729,-122.896054,8.374,35.099998,4.599998,359.921539,0,0.046936,0
4670.346954,49.250735,-122.896052,8.107,35.099998,4.599998,0.002736,0,0.047135,0
4671.345076,49.250739,-122.896048,7.866,35.099998,4.599998,0.001854,0,0.044096,0
4671.931,49.250741,-122.896045,7.759,35.099998,4.599998,0.005473,0,0.042723,0
4673.151,49.250744,-122.896041,7.615,35.099998,4.599998,0.046756,0,0.039096,0
4674.051,49.250747,-122.896038,7.38,35.099998,4.599998,0.032932,0,0.035796,0
4674.676,49.250748,-122.896035,7.368,39.199997,4.599998,0.037685,0,0.032114,0
4676.254,49.250764,-122.89603,7.198,39.199997,4.599998,0.54806,0,0.040539,0
4677.234,49.250767,-122.896025,7.054,39.199997,4.599998,2.455678,0,0.029114,0
4678.346601,49.250768,-122.89602,6.9,39.199997,4.599998,6.253937,0,0.022624,0
4679.346159,49.250768,-122.896015,6.736,39.199997,4.599998,1.861503,0,0.019979,0
4679.993,49.250768,-122.896011,6.594,39.199997,4.599998,3.179219,0,0.016357,0
4680.552,49.250767,-122.896009,6.523,39.199997,4.599998,4.967403,0,0.01325,0
4681.092,49.250771,-122.896007,6.476,39.699997,4.599998,5.87606,0,0.014266,0
4681.651,49.250775,-122.896005,6.381,39.699997,4.599998,6.812473,0,0.015437,0
4682.775,49.250778,-122.896001,6.282,39.699997,4.599998,9.961318,0,0.013144,0
4683.333,49.250779,-122.895999,6.275,39.699997,4.599998,11.567035,0,0.012581,0
4684.271,49.25078,-122.895995,6.209,39.699997,4.599998,13.345567,0,0.010493,0
4684.971,49.25078,-122.895993,6.169,39.699997,4.599998,14.236977,0,0.009272,0
4685.536,49.25078,-122.895992,6.127,39.699997,4.599998,38.415001,0,0.035394,0
4686.172,49.250781,-122.89599,6.124,39.699997,4.599998,40.885029,0,0.060831,0
